,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
104,9315262.319953233,1932177.1095580445,881512.4550553835,926379036005.6487,25992988.324284654,8221672.506347089,24762917.25174761,26519912.412408985,2499565.9239045726,1961006.7581862907,9107581.653200924,9051386.5863543,2470096.333599319,2599969.617280755,2739161.416373251
105,8263506.677737118,1990156.8319924113,857286.1290737937,839270065018.6532,27004048.188880008,8195794.656336589,26290229.335588466,27667996.655376412,2646373.132226448,1974613.3719797386,8203536.475604499,8994356.338488512,2819185.835458226,2702524.8656376675,2769318.1568060433
106,8869716.95505603,2135451.8944790824,899638.4758802059,860923675760.8518,23860929.399182137,7653942.923963636,24814081.58925876,24018307.372020785,2599572.430467441,1891444.9889471703,8501163.134996422,8109449.494413496,2594716.8657530975,2673984.7470639697,2708547.497323503
107,9034795.754302425,1988600.6504162226,890579.1595621735,864762225687.2568,24419250.65635657,7869291.036755351,25732253.337686945,27508498.477668487,2637986.056190334,2081595.6847656495,9034189.394596409,8820944.782055784,2773732.1502600196,2578100.3362660846,2623218.551221025
108,8936154.563648414,1882048.0637180535,903767.9723644358,867981851327.076,24723145.785190552,8409867.002086073,24002482.186506838,24500337.583455987,2525189.135411541,1969254.3290150708,8879507.059101867,8237490.468521284,2608254.670971325,2614320.210601708,2497332.3172534914
109,8388958.785917582,1978470.1274090132,827503.9642446602,848796590371.854,25513409.54930652,7874921.665333713,26092139.750306938,25644839.766656004,2549807.0236101802,2058296.7304349022,9142942.171897696,8896307.165702164,2637802.0171062658,2408039.622369052,2766654.077171385
110,8307882.2779948525,1898857.0486578078,850190.3654363977,876081027199.0199,26494482.624831963,8087738.243875854,26938782.167143777,25628642.95281028,2602398.50221926,2008665.9510140314,8711432.438520664,9376834.23149738,2408277.13338178,2612546.3242628016,2580294.4849533937
111,8125044.307834029,2050403.3508625643,801725.3479640555,873521900509.3756,25987024.678440478,7524118.035925831,24629092.22524793,23862640.243079852,2571152.9629188874,1956379.1748563694,8168049.747473694,8098052.092953849,2582637.1346929856,2653825.4160675528,2563220.152657997
112,7955223.237817043,1959090.3582645971,819421.774613773,855521797842.7046,25727139.803891547,7651411.87733975,25868418.6798058,25315806.98382942,2388714.2601936804,1998997.4894673189,8285301.639073818,8513251.451720905,2586987.467162788,2561734.417124332,2463658.2076841523
113,8941273.561249964,1996943.9499753788,869488.3288510068,855799007368.0635,27596139.69991137,8184282.492335356,26165992.35568624,25342395.522027064,2503743.83923857,1896426.7451563573,8325062.3662581965,8755775.218842952,2530876.9247715995,2574663.2057033866,2520471.074452055
114,8622149.250448741,2016435.2352932664,892941.1646031607,805459304856.9775,25433622.60571133,7774966.930110998,25011897.415654335,27609745.163145375,2469280.61828426,2093781.3827401348,8449442.50726905,8822394.400551395,2688926.9237181544,2574387.61672753,2514230.78740263
115,8300792.633312222,1974771.122648969,895327.7434293677,833352374449.3076,25352103.8516625,7820807.662855309,27449223.062676333,27071371.01933301,2719140.8778367294,2030876.5237063803,8751348.540250948,8600450.805021249,2696257.486435923,2560118.993958542,2668825.349606256
116,8868492.411574066,2041566.7049858042,866977.8217964239,821742972098.1934,25349250.700913325,8195435.554053424,25367277.628641825,25768089.66985646,2563127.8420110154,1849631.2578236968,8498662.869135538,8096621.354541298,2640203.1170163522,2624311.3468756257,2536694.04437866
117,8684482.641537523,2042488.1264604237,845506.2524239796,897241841895.2574,25573354.95821816,7684854.542336762,25946627.21292999,24496331.412865274,2562308.9072138323,1992904.0413239747,8347969.996853153,8418399.025096888,2795101.102690255,2585811.5879123844,2603973.0399842295
118,8873438.774726925,1997170.4389616398,860841.2248559806,883206358582.3069,26082237.579191335,8084452.395166622,25923954.006112643,27238514.408816453,2569921.7807382257,1984117.5067926932,8599267.79818679,8290593.388451588,2604366.034412162,2471471.9898769576,2591744.1605669064
119,8707685.673042536,1885501.459148826,919041.0435981483,805234152318.8591,24863942.779280037,7474401.862658609,26441593.68201785,26708348.90677288,2489369.404776885,2072527.1546619304,7949091.681753129,8532339.189398434,2526191.7191541623,2573931.3723086882,2704930.1005197484
120,8759656.029008754,2059948.7649973137,836074.292800444,864210564621.1523,25428922.36965384,8123794.61314982,25116529.99731049,25587695.124787997,2748695.1298960615,1904663.4985228975,8886541.813444471,8089649.12979614,2682844.4963192297,2726492.8572567184,2566401.470534208
121,8644289.19299572,2087868.1360797402,840249.4336191125,837835297761.5778,25967005.381070264,8102215.683044734,27080300.555470776,24163537.29070877,2765123.727260611,1971248.8723535957,8139792.709910217,8368047.638525948,2669590.453319703,2687882.9076558473,2650001.6110071186
122,8416526.3698858,1907946.6975941584,828762.1263010167,829437563114.2219,25612482.161061026,7746868.780182082,26089658.443000965,27016163.324472122,2505468.9883338707,1929786.4195687452,8619478.697319968,7900710.874478766,2536635.3711586352,2418756.631208688,2624235.4161126604
123,8683912.21558527,1940829.4168656406,815479.1859009756,914067111231.3848,24310923.339775383,7299389.441083101,26302984.739537116,24053869.3373047,2802953.0079926113,1955995.7973031013,9041490.456611406,8506770.009896766,2556788.743163293,2405308.078065915,2664119.0559478654
124,8551810.418133147,2102055.639632933,834011.9069037611,866202361373.0474,26216960.661774173,7580392.041824637,26879778.359227933,25393639.273899645,2696585.538871261,2090771.051445553,8099618.739356786,9310837.59383417,2735794.395441106,2669005.351869953,2635841.5022827927
125,8410221.37693271,2000138.3371070307,925557.6477215132,884741066650.5529,25893995.58560409,7662836.208766842,26424212.01853685,24175137.390960723,2537916.7308463836,1927184.8584540817,8611756.93328394,8276603.952211087,2605252.6448106538,2606328.1304207467,2672956.5710063875
126,8528725.668659752,1977492.6523564374,855021.3817781004,860637540713.6466,26183284.580390107,7959259.996267254,26631196.055908456,26521689.59078445,2745737.8790150303,1916988.8838421865,8071348.754893473,7946225.779362787,2512942.9526281706,2647549.7868605936,2694959.335628731
127,8677527.819690878,2078276.3591378264,832262.5637274844,831822246490.7535,27943280.60025566,8343418.977209805,26977450.0943648,24139295.339549925,2476221.812025927,1976519.8333315463,8330659.252761846,8693011.283124737,2652804.9678144846,2625088.69081582,2443273.757753608
128,8693740.920562506,1866177.062487288,886861.3161476648,824316186801.635,26615283.534521163,7351290.50663481,26460855.983844593,25162427.622668494,2640951.8527199663,1957945.2476331762,8104454.21261288,8213601.117356168,2421373.819453315,2590015.611559074,2612039.021755165
129,8489798.954890884,2058766.0381267401,849490.1040941637,854413259101.3229,26598128.05783745,8362539.68302099,24727369.286011167,26442198.29352782,2572701.672250337,1962993.9015564395,8431252.72174481,8586865.402562618,2700623.5971354274,2386162.111724387,2587190.183073478
130,8760070.483021518,2137603.5680644987,861279.5172386974,867968136496.5778,25427017.80052276,7617234.265159787,24102192.30266857,25577783.821703468,2673748.97231678,1982681.6575116199,8492087.760452826,8700059.219892299,2458472.754510675,2515674.8362295097,2524490.52559388
131,8751766.820736675,2018624.3724775712,867970.750721232,915537295774.4656,26946140.18653197,8269343.9963012915,26162434.183272272,27951048.43663673,2732437.103572493,2005557.997405374,8779277.333037525,8364343.6992497565,2431788.9737947206,2629694.7076586313,2547636.420929519
132,8887684.343522254,1852987.3884150086,861589.7470112517,852658762402.6342,26258599.68209903,8166496.961876833,25870258.749142,24414282.965579174,2621771.4367719544,2026762.1174648416,7930789.773459001,8431139.072155058,2466066.7852259288,2767723.3514393396,2514464.156399993
133,8741532.650306808,2027937.915628131,829754.1699338774,849214464823.7367,26080476.523981743,7882152.34716928,26102522.11103773,24817102.023632124,2553368.465363339,2159821.7313459353,8561871.414965836,8616144.551810382,2472736.119773324,2694490.023346587,2838339.4427875523
134,8913039.655353503,1922709.4846510484,875186.4482756456,886310660195.6139,27132567.7293489,8039828.216699719,26320953.19949446,26089076.575730857,2698258.0936279763,2139895.065688983,8914939.012919014,8149483.864228879,2619268.768222128,2628781.2751785,2660106.0204703766
135,8621005.181522356,1813850.5408541842,872693.2722304183,854644315119.6631,26186383.08288789,8066307.30944204,26621999.91108999,25334654.638222594,2579376.697879371,2063075.3208478242,8719940.798515128,8359899.204395278,2513439.0174190006,2714547.724031222,2439037.290974444
136,8830833.394659631,2080587.5772600584,856189.5658379036,925687425173.1702,25284109.92223915,8287385.313799872,26323110.996806614,25512446.924760476,2665172.7044881894,1952062.6407371259,7840197.344436728,8793609.431469485,2386309.295641475,2648108.7383324453,2753205.797962104
137,8090730.349095199,1907794.4512528111,932256.6825117153,830816284190.5083,27558718.16888401,7960306.685076158,26581667.054353196,24158612.13043525,2601299.44450319,1956926.098436669,8437970.29373251,8505516.477750938,2449221.4779777946,2517098.576972062,2572740.2627083138
138,8696064.728678176,2006845.8958915325,875888.9603063017,869354418086.1044,25318077.627872292,7539752.482742841,26119573.663918424,25772611.57740634,2556192.0277722673,2005304.1713874526,8314324.398076126,8539666.870438125,2601962.7566330177,2516629.9391755178,2531578.67630003
139,8721448.611488111,2047575.3658787417,857481.4526196439,814039213513.5414,26323911.88751365,7261929.617675457,25802417.374740954,26364335.90072421,2472509.9882390923,1971327.3969789129,9276795.265380308,9224659.861227425,2638609.899960676,2674235.4749229397,2737447.679186418
140,8182275.025775458,2161877.898858639,909089.1860557676,844146942863.1963,26312788.970866684,7639544.467762764,26857406.338813096,23710526.33082509,2643025.1361313267,2036659.8034090884,9044747.61136504,7988949.036359419,2683649.0986727737,2507737.241976116,2539000.593903262
141,7967055.522057471,2045166.8361867713,851267.0763427251,821262105166.0535,26821149.313518483,8161160.111323411,27509366.800969053,27257627.169143226,2666570.610660525,2040631.5949220676,8858292.806084039,8296886.206581021,2448473.3713734103,2605784.3841400035,2680143.303091489
142,9331364.795814104,1877899.3453689758,870593.5660220403,915907384610.7295,26543935.98801955,7711237.908198554,24157588.02293564,26424854.70160933,2674976.104400472,1938838.7100113109,8996845.310639659,8379543.525294192,2782241.6567775416,2599270.7967149327,2490046.9199715434
143,8065520.080104988,1953349.8597919175,928746.0550650256,836258929024.4866,25321339.77321461,7593418.9999318635,23990436.661752462,25370445.1888753,2626862.6643787017,1972043.36064106,8681112.9870042,8471982.724465199,2430943.48570635,2408468.14245265,2478334.2954519712
144,8108451.236458227,1955488.4409753198,930905.1655025212,846029277966.7362,25450719.125452533,8201211.894276291,27087178.04846055,27409871.407760724,2744139.470276501,1944139.3296665384,9412416.465655131,8902291.607034622,2405266.937035381,2520159.1957193054,2581865.916220429
145,8618389.080886666,1982417.9025305882,830075.2479443408,872747939903.8695,27147356.015292555,7795876.815589909,25532632.78973867,26139371.207604915,2468056.089513817,2065064.4550349917,9035503.478868376,9170029.208812594,2535229.2573838932,2525786.321565721,2488928.6385635897
146,8365430.019959704,2009326.9287777157,831340.6735789882,873728479762.9637,24679663.356962983,8286777.645601143,24506319.904905293,27345494.905339867,2468775.2331564426,2026407.227374737,8175288.593283323,8329362.2357961815,2539745.7033148753,2545240.275739535,2751313.481498806
147,8835432.625325277,1860828.65711034,895957.606110408,857853339282.7917,24538019.27912387,7735883.673444005,26362195.93665662,27164414.951562162,2535812.9255074095,2097202.9237752096,8044367.572546706,8311184.129015411,2518953.650774524,2646024.1971796723,2590227.7809410198
148,8422232.938555842,2092549.4319351153,842504.987882252,883330006455.2885,25260020.63721742,7955279.150304371,25324954.970648527,26445887.511515427,2814036.231271931,2093971.7243733476,9235472.17954662,8230536.573498366,2551075.431868342,2570331.059047371,2423235.3925894895
149,8174509.273906392,1920738.521496628,918324.5900121015,888484399517.2842,25922475.10571642,7669778.827247753,25023249.316430353,26864144.53762675,2415900.3763593403,1960212.3018162076,8769240.598648839,9036493.722207086,2606786.452238544,2580926.0457368265,2457694.340850441
150,8865408.251770124,2036518.4991936646,828691.6586110078,891759353957.6396,26188714.834378146,8160481.83573506,27688736.721383598,25799156.886052363,2635238.4424511096,1880961.2939660794,8221545.537901499,9086705.45246407,2545860.1446461277,2448120.747369962,2569788.080691331
151,8225990.876547272,1962168.4378842742,926524.2423063645,826820958793.0592,25845979.358859826,7623829.795391677,24682154.314294215,24101768.448444188,2634985.194507008,1959604.1445837277,8291152.842237362,9163707.674988504,2787254.3055745126,2616535.5708610984,2418515.1902360227
152,8590889.034721754,1808131.8389704206,879730.2594909411,903054554714.6797,25808398.747194044,8056264.165364368,24907334.471415915,27607284.08514033,2620937.2267491077,2024674.8143319797,8819910.89334366,8882933.57331664,2362520.9520139587,2416749.1752991513,2585937.2128120516
153,8553481.434225159,1964015.2236280432,912906.9003573786,874099203215.289,26012439.061786354,8190737.018981562,27489518.24465606,27871628.46233259,2609591.574181359,2070144.7865792108,9352863.169857657,8410780.586334316,2561157.167200169,2367930.560751381,2404725.4459057343
154,8267773.252326094,2030800.7178377828,891805.9650875216,826961065987.815,25509945.06978559,7937723.59911845,26775009.29829791,25425553.888714023,2406631.500528879,1987200.2352552118,8883901.415961092,8120814.268190951,2526039.638316169,2711625.732988291,2633839.6707779476
155,8298328.533921846,1988742.4893416215,865840.7993174263,848958114237.3558,24132018.759646866,8137170.911194216,26746892.13190279,25040101.754736993,2816257.093449157,1973583.5584539091,8511809.950898854,8173448.86203137,2705996.842895168,2660491.589772471,2441521.07692732
156,8829899.327959515,2028939.0038723468,873152.502264674,928627532685.3828,26729675.381602015,7854531.947277478,25527417.994592674,24549137.29579899,2545650.5696105766,2024012.4634497105,9206021.071263503,8813979.109938605,2500088.9360215687,2557128.4487286014,2568473.1104564
157,8763161.507217612,1895021.001805535,781302.3499584043,902158506034.6451,26814959.35058696,7755742.749123443,24493944.582926005,25944525.580808,2577293.9635693654,1808274.9050767245,8388353.972416089,8386770.4438642785,2578169.196474574,2531606.057850279,2440558.7252930338
158,8382257.157288773,1981956.975474148,886486.1980062651,864654266378.7917,26176387.259261794,7836635.8110984685,23586467.603810925,26582030.268973157,2588445.358183132,1996413.8837234504,9014578.574469743,8147245.425819615,2600847.7382188295,2832489.6609892226,2541775.445914501
159,9455132.371934062,2086897.0227064707,874390.3783970918,826071228527.6305,24976139.58730287,7423333.752379476,26692978.015872523,24373162.263710197,2501720.5694005997,1988227.5200347996,8605446.399885125,8525458.551411767,2587747.5405792478,2661739.162641877,2517207.3504061415
160,8552478.667214543,2104906.8498586947,845770.513146543,840873455152.521,24482640.78130858,7321589.986849951,25641572.79901232,26134479.78675106,2751215.3154061357,1936158.7814337073,7978880.561888018,8027955.310529057,2707220.394498496,2606179.8656759975,2531922.6584593263
